Order_ID,Order_Date,Product,Category,Region,Quantity,Unit_Price,Revenue
13700,2025-02-18,Monitor,Electronics,Central,7,27950,195650
13701,2024-10-02,Speaker,Accessories,South,10,3542,35420
13702,2024-09-18,Router,Electronics,Central,8,1223,9784
13703,2025-02-19,Headphones,Accessories,Central,4,7117,28468
13704,2025-12-08,Smartwatch,Accessories,South,10,8041,80410
13705,2024-05-02,Desk Lamp,Furniture,South,3,829,2487
13706,2024-09-12,Tablet,Electronics,North,2,35868,71736
13707,2024-08-11,Monitor,Electronics,East,2,27827,55654
13708,2025-10-29,Laptop,Electronics,South,2,45901,91802
13709,2024-04-19,Router,Electronics,East,4,8524,34096
13710,2024-05-30,Monitor,Electronics,North,6,19653,117918
13711,2025-01-22,Router,Electronics,Central,5,8464,42320
13712,2025-10-12,Mouse,Accessories,South,4,1894,7576
13713,2024-07-11,SSD,Electronics,South,8,10010,80080
13714,2025-03-23,Smartwatch,Accessories,North,5,2100,10500
13715,2025-04-19,Router,Electronics,South,1,2176,2176
13716,2025-06-20,Projector,Electronics,East,4,69185,276740
13717,2024-10-21,Headphones,Accessories,South,5,3288,16440
13718,2025-03-12,Keyboard,Accessories,North,8,3718,29744
13719,2024-03-07,Power Bank,Accessories,Central,8,3549,28392
13720,2025-10-21,Speaker,Accessories,South,8,4791,38328
13721,2025-05-03,Smartwatch,Accessories,West,5,7257,36285
13722,2024-08-13,Microphone,Accessories,West,3,1480,4440
13723,2025-10-22,Tablet,Electronics,West,7,24344,170408
13724,2025-06-05,Gaming Chair,Furniture,South,2,13771,27542
13725,2025-06-18,SSD,Electronics,East,2,6453,12906
13726,2024-11-13,Power Bank,Accessories,West,1,1215,1215
13727,2024-04-19,Desk Lamp,Furniture,South,5,2565,12825
13728,2025-11-15,Tablet,Electronics,Central,10,47644,476440
13729,2024-07-06,Power Bank,Accessories,West,9,727,6543
13730,2024-01-21,Monitor,Electronics,East,9,22753,204777
13731,2024-12-15,Desk Lamp,Furniture,North,8,2084,16672
13732,2024-04-21,Keyboard,Accessories,East,7,1528,10696
13733,2025-08-23,Smartwatch,Accessories,South,7,23949,167643
13734,2025-08-01,Office Chair,Furniture,Central,6,7148,42888
13735,2025-04-28,Hard Disk,Electronics,Central,4,7012,28048
13736,2024-02-16,Webcam,Accessories,East,6,4861,29166
13737,2025-06-29,Tablet,Electronics,East,8,24914,199312
13738,2025-07-29,Router,Electronics,North,2,2890,5780
13739,2024-05-20,Desk Lamp,Furniture,South,7,859,6013
13740,2025-04-23,Mouse,Accessories,West,9,597,5373
13741,2025-11-28,Headphones,Accessories,Central,8,6885,55080
13742,2024-08-14,Monitor,Electronics,South,4,21152,84608
13743,2024-02-07,Headphones,Accessories,East,1,5812,5812
13744,2024-05-03,Router,Electronics,East,10,8570,85700
13745,2024-04-05,Mouse,Accessories,East,4,786,3144
13746,2024-09-13,Printer,Electronics,Central,9,14903,134127
13747,2025-05-02,Mobile,Electronics,East,9,22946,206514
13748,2025-05-16,Laptop,Electronics,South,7,66675,466725
13749,2024-03-31,Headphones,Accessories,Central,10,2878,28780
13750,2024-10-11,Desk Lamp,Furniture,North,7,3358,23506
13751,2025-04-08,SSD,Electronics,Central,3,2440,7320
13752,2025-10-04,Headphones,Accessories,Central,1,6466,6466
13753,2024-07-16,Smartwatch,Accessories,South,3,9674,29022
13754,2024-07-02,Mobile,Electronics,South,4,24952,99808
13755,2024-10-29,Monitor,Electronics,West,1,30681,30681
13756,2024-08-19,Projector,Electronics,Central,3,19127,57381
13757,2024-07-28,Headphones,Accessories,East,5,7838,39190
13758,2024-06-06,Router,Electronics,North,3,8961,26883
13759,2024-01-08,Hard Disk,Electronics,South,6,3575,21450
13760,2024-06-28,Gaming Chair,Furniture,West,2,7779,15558
13761,2024-08-04,Keyboard,Accessories,North,3,2200,6600
13762,2025-03-21,Headphones,Accessories,South,3,3180,9540
13763,2025-12-31,Power Bank,Accessories,Central,9,3403,30627
13764,2024-06-10,Projector,Electronics,Central,9,89356,804204
13765,2025-04-04,Mouse,Accessories,West,3,2123,6369
13766,2024-11-19,Smartwatch,Accessories,East,10,9017,90170
13767,2024-07-19,Laptop,Electronics,West,5,69610,348050
13768,2025-04-21,Gaming Chair,Furniture,North,10,8779,87790
13769,2024-02-25,Monitor,Electronics,South,9,12708,114372
13770,2025-05-05,Gaming Chair,Furniture,West,10,28345,283450
13771,2024-02-24,Monitor,Electronics,Central,3,26662,79986
13772,2024-05-09,Tablet,Electronics,South,1,43319,43319
13773,2025-07-10,Office Chair,Furniture,North,4,21662,86648
13774,2024-03-26,Gaming Chair,Furniture,East,9,22614,203526
13775,2024-09-22,Printer,Electronics,East,6,24986,149916
13776,2024-07-01,Monitor,Electronics,North,7,25072,175504
13777,2024-05-23,Mouse,Accessories,South,2,2421,4842
13778,2025-10-01,Monitor,Electronics,West,2,22832,45664
13779,2024-03-23,Gaming Chair,Furniture,East,8,10394,83152
13780,2024-12-11,Smartwatch,Accessories,North,1,2377,2377
13781,2025-11-11,Laptop,Electronics,North,1,50481,50481
13782,2024-06-17,Webcam,Accessories,Central,2,1676,3352
13783,2025-05-07,Mouse,Accessories,North,8,1821,14568
13784,2025-10-07,Mobile,Electronics,Central,1,59135,59135
13785,2024-12-27,Monitor,Electronics,East,7,31025,217175
13786,2025-05-31,Headphones,Accessories,East,5,3136,15680
13787,2024-03-28,Keyboard,Accessories,Central,3,2959,8877
13788,2025-07-06,Desk Lamp,Furniture,West,5,4523,22615
13789,2024-03-19,Power Bank,Accessories,South,3,3067,9201
13790,2025-09-28,Power Bank,Accessories,North,6,3808,22848
13791,2024-02-11,Microphone,Accessories,Central,7,8856,61992
13792,2024-02-15,Laptop,Electronics,Central,1,45183,45183
13793,2024-09-08,Smartwatch,Accessories,West,6,22862,137172
13794,2024-03-31,Webcam,Accessories,East,9,3253,29277
13795,2024-06-02,Power Bank,Accessories,West,7,1707,11949
13796,2025-02-26,Tablet,Electronics,South,5,43533,217665
13797,2024-11-25,Tablet,Electronics,East,1,33999,33999
13798,2024-06-23,Speaker,Accessories,Central,7,13453,94171
13799,2025-07-19,Mobile,Electronics,North,8,15475,123800
13800,2024-07-31,Router,Electronics,South,7,8737,61159
13801,2024-12-29,Office Chair,Furniture,North,10,24848,248480
13802,2024-07-08,Power Bank,Accessories,South,2,1197,2394
13803,2024-02-18,Smartwatch,Accessories,North,7,10284,71988
13804,2024-05-07,Power Bank,Accessories,Central,9,740,6660
13805,2025-10-02,Smartwatch,Accessories,East,3,19939,59817
13806,2025-05-25,Microphone,Accessories,South,9,4376,39384
13807,2024-07-11,Hard Disk,Electronics,Central,2,9548,19096
13808,2024-09-05,Smartwatch,Accessories,South,2,6636,13272
13809,2025-09-25,Hard Disk,Electronics,East,3,11547,34641
13810,2025-10-22,Desk Lamp,Furniture,East,7,2937,20559
13811,2024-01-22,Keyboard,Accessories,South,7,3598,25186
13812,2025-01-12,Monitor,Electronics,Central,7,16008,112056
13813,2024-11-13,Headphones,Accessories,East,2,4784,9568
13814,2025-02-03,Mobile,Electronics,East,7,22267,155869
13815,2025-01-17,SSD,Electronics,East,1,5057,5057
13816,2024-08-22,Hard Disk,Electronics,East,6,11904,71424
13817,2024-10-27,Keyboard,Accessories,South,1,3238,3238
13818,2025-04-26,Printer,Electronics,West,5,20473,102365
13819,2024-10-24,Smartwatch,Accessories,Central,10,19378,193780
13820,2024-01-24,Power Bank,Accessories,South,2,3717,7434
13821,2025-07-23,Tablet,Electronics,Central,9,21695,195255
13822,2024-12-05,Smartwatch,Accessories,South,8,21991,175928
13823,2025-11-20,Mobile,Electronics,East,1,30985,30985
13824,2024-10-25,Mobile,Electronics,South,4,72062,288248
13825,2024-08-01,Mouse,Accessories,East,4,2455,9820
13826,2025-08-24,Smartwatch,Accessories,East,2,14934,29868
13827,2024-05-24,Tablet,Electronics,North,2,16198,32396
13828,2025-04-10,Office Chair,Furniture,Central,8,8055,64440
13829,2024-02-19,Gaming Chair,Furniture,Central,4,12900,51600
13830,2024-04-03,Desk Lamp,Furniture,South,8,2275,18200
13831,2025-02-18,Monitor,Electronics,East,4,10284,41136
13832,2024-02-05,Router,Electronics,North,2,9472,18944
13833,2024-12-01,Microphone,Accessories,West,2,8764,17528
13834,2025-02-20,Power Bank,Accessories,Central,9,768,6912
13835,2024-07-08,Laptop,Electronics,South,1,46926,46926
13836,2024-04-19,Desk Lamp,Furniture,East,7,1417,9919
13837,2024-05-10,Gaming Chair,Furniture,Central,9,5429,48861
13838,2025-12-05,Tablet,Electronics,West,6,40950,245700
13839,2024-09-27,Microphone,Accessories,East,10,3161,31610
13840,2024-01-04,Router,Electronics,Central,4,7618,30472
13841,2025-09-16,SSD,Electronics,East,3,2949,8847
13842,2024-11-14,Printer,Electronics,Central,2,11036,22072
13843,2025-10-16,Power Bank,Accessories,Central,5,1591,7955
13844,2024-10-26,Gaming Chair,Furniture,South,4,18008,72032
13845,2025-05-03,Power Bank,Accessories,East,1,1841,1841
13846,2024-07-18,Router,Electronics,South,3,4732,14196
13847,2025-09-08,Office Chair,Furniture,Central,3,6408,19224
13848,2025-04-07,Tablet,Electronics,East,6,32131,192786
13849,2024-03-19,Router,Electronics,North,5,1797,8985
13850,2024-05-13,Speaker,Accessories,Central,9,8172,73548
13851,2025-01-10,Mobile,Electronics,North,6,27574,165444
13852,2025-02-08,Microphone,Accessories,West,7,1959,13713
13853,2025-12-11,Power Bank,Accessories,North,2,1755,3510
13854,2024-01-19,Router,Electronics,North,4,2107,8428
13855,2024-07-27,Power Bank,Accessories,East,7,3959,27713
13856,2024-03-31,Office Chair,Furniture,North,7,9046,63322
13857,2024-03-15,Projector,Electronics,East,4,28100,112400
13858,2024-08-11,Keyboard,Accessories,East,6,1957,11742
13859,2025-03-16,Mobile,Electronics,Central,9,24019,216171
13860,2025-08-08,Router,Electronics,North,8,9150,73200
13861,2025-07-28,Router,Electronics,South,10,4654,46540
13862,2024-09-27,Power Bank,Accessories,East,1,1648,1648
13863,2024-11-07,Tablet,Electronics,Central,1,44590,44590
13864,2024-07-17,Projector,Electronics,East,5,46119,230595
13865,2025-11-14,Microphone,Accessories,Central,9,3436,30924
13866,2024-02-17,Router,Electronics,South,4,7332,29328
13867,2024-05-07,Office Chair,Furniture,North,2,16142,32284
13868,2025-12-08,Projector,Electronics,North,10,21224,212240
13869,2025-01-12,Power Bank,Accessories,Central,10,1231,12310
13870,2024-10-19,Speaker,Accessories,Central,3,1758,5274
13871,2024-09-18,Projector,Electronics,Central,3,67803,203409
13872,2025-12-24,Office Chair,Furniture,Central,10,24511,245110
13873,2025-10-01,Router,Electronics,Central,7,6056,42392
13874,2025-10-19,Gaming Chair,Furniture,Central,10,29445,294450
13875,2024-04-01,Projector,Electronics,Central,5,34029,170145
13876,2025-01-09,Gaming Chair,Furniture,Central,7,25865,181055
13877,2024-09-11,Desk Lamp,Furniture,South,6,1343,8058
13878,2024-01-22,Speaker,Accessories,Central,5,10830,54150
13879,2024-07-18,Office Chair,Furniture,South,4,7550,30200
13880,2024-08-16,Keyboard,Accessories,East,3,3679,11037
13881,2025-02-17,Router,Electronics,Central,9,2097,18873
13882,2025-09-29,Router,Electronics,North,9,8949,80541
13883,2025-02-11,Monitor,Electronics,North,8,34027,272216
13884,2024-02-01,Router,Electronics,West,3,4737,14211
13885,2025-07-29,Speaker,Accessories,South,9,11440,102960
13886,2024-11-29,Tablet,Electronics,Central,6,25988,155928
13887,2024-05-21,Power Bank,Accessories,Central,1,3032,3032
13888,2024-12-18,Laptop,Electronics,West,2,54336,108672
13889,2025-09-16,Desk Lamp,Furniture,West,6,745,4470
13890,2024-05-30,Gaming Chair,Furniture,West,10,16754,167540
13891,2025-11-23,Gaming Chair,Furniture,South,7,26656,186592
13892,2024-04-05,Smartwatch,Accessories,Central,7,20773,145411
13893,2024-12-18,Hard Disk,Electronics,West,2,6549,13098
13894,2025-07-29,Laptop,Electronics,West,7,51439,360073
13895,2024-07-13,Monitor,Electronics,Central,6,27727,166362
13896,2024-05-03,Webcam,Accessories,East,4,3187,12748
13897,2025-07-08,Hard Disk,Electronics,South,4,12627,50508
13898,2025-06-05,Speaker,Accessories,East,1,1982,1982
13899,2025-05-04,Keyboard,Accessories,South,1,526,526
13900,2025-03-20,Power Bank,Accessories,Central,7,3889,27223
13901,2024-02-26,Printer,Electronics,North,7,23511,164577
13902,2024-03-17,Mouse,Accessories,North,4,1671,6684
13903,2024-02-19,Laptop,Electronics,North,7,79590,557130
13904,2025-09-18,Mobile,Electronics,East,2,31204,62408
13905,2024-03-15,Office Chair,Furniture,East,1,18848,18848
13906,2024-06-30,Router,Electronics,Central,4,8463,33852
13907,2025-10-04,Router,Electronics,South,1,7235,7235
13908,2025-10-14,Tablet,Electronics,East,5,11102,55510
13909,2025-03-27,Microphone,Accessories,West,10,5812,58120
13910,2024-06-15,Hard Disk,Electronics,North,8,5289,42312
13911,2025-02-25,Hard Disk,Electronics,South,10,5247,52470
13912,2024-01-20,SSD,Electronics,Central,2,10062,20124
13913,2025-01-28,Microphone,Accessories,North,3,10463,31389
13914,2024-03-09,Office Chair,Furniture,East,1,17018,17018
13915,2025-11-21,Power Bank,Accessories,Central,5,1250,6250
13916,2024-07-22,Mouse,Accessories,South,8,1250,10000
13917,2024-05-15,Printer,Electronics,East,6,12611,75666
13918,2024-12-19,Mouse,Accessories,West,2,2213,4426
13919,2024-03-22,Gaming Chair,Furniture,West,1,11714,11714
13920,2025-11-25,Keyboard,Accessories,North,2,2969,5938
13921,2024-01-01,Keyboard,Accessories,West,2,1396,2792
13922,2024-08-31,Router,Electronics,Central,6,3368,20208
13923,2025-05-22,Projector,Electronics,Central,10,60215,602150
13924,2024-05-04,Hard Disk,Electronics,South,4,10331,41324
13925,2025-11-14,Printer,Electronics,Central,5,17062,85310
13926,2025-08-29,Smartwatch,Accessories,North,3,20966,62898
13927,2024-02-18,Webcam,Accessories,South,7,3408,23856
13928,2024-02-14,Power Bank,Accessories,North,7,2956,20692
13929,2024-02-24,Speaker,Accessories,South,8,4856,38848
13930,2024-04-14,Smartwatch,Accessories,West,8,19504,156032
13931,2024-05-25,Headphones,Accessories,West,8,6466,51728
13932,2024-06-23,Power Bank,Accessories,South,2,814,1628
13933,2025-10-16,Keyboard,Accessories,North,8,3861,30888
13934,2025-07-03,Desk Lamp,Furniture,South,2,2084,4168
13935,2025-06-15,Smartwatch,Accessories,West,3,20760,62280
13936,2024-12-14,Gaming Chair,Furniture,West,10,19350,193500
13937,2025-03-12,Tablet,Electronics,South,9,25927,233343
13938,2025-06-11,Headphones,Accessories,South,9,6583,59247
13939,2025-02-22,Webcam,Accessories,North,6,2875,17250
13940,2025-04-05,Desk Lamp,Furniture,North,8,4961,39688
13941,2025-02-16,Router,Electronics,North,8,9036,72288
13942,2025-02-16,Mobile,Electronics,West,4,71002,284008
13943,2025-06-14,Hard Disk,Electronics,South,1,8981,8981
13944,2025-01-20,Laptop,Electronics,Central,3,50528,151584
13945,2024-07-03,Keyboard,Accessories,South,6,1843,11058
13946,2024-03-29,Keyboard,Accessories,West,6,560,3360
13947,2025-07-06,Webcam,Accessories,West,2,6625,13250
13948,2025-02-18,Smartwatch,Accessories,Central,3,4387,13161
13949,2025-10-28,Power Bank,Accessories,South,2,1836,3672
13950,2025-08-04,Webcam,Accessories,West,8,5867,46936
13951,2025-07-24,Mobile,Electronics,Central,9,62631,563679
13952,2024-08-28,Smartwatch,Accessories,West,10,21954,219540
13953,2024-10-22,Gaming Chair,Furniture,Central,1,10188,10188
13954,2024-02-08,Monitor,Electronics,East,1,28830,28830
13955,2025-11-09,Tablet,Electronics,Central,7,49205,344435
13956,2025-06-03,Smartwatch,Accessories,East,3,11769,35307
13957,2024-12-11,Office Chair,Furniture,Central,9,22138,199242
13958,2025-10-24,Printer,Electronics,North,5,18363,91815
13959,2025-10-03,Projector,Electronics,Central,9,75015,675135
13960,2025-12-12,Mobile,Electronics,West,2,35392,70784
13961,2024-08-28,Keyboard,Accessories,Central,7,2333,16331
13962,2025-05-04,Hard Disk,Electronics,South,9,13759,123831
13963,2024-01-27,Keyboard,Accessories,Central,8,1625,13000
13964,2024-03-20,Hard Disk,Electronics,Central,2,14786,29572
13965,2025-05-21,Projector,Electronics,Central,9,79549,715941
13966,2025-07-08,Hard Disk,Electronics,South,10,12414,124140
13967,2025-06-01,Router,Electronics,West,3,3321,9963
13968,2025-06-12,Webcam,Accessories,Central,4,5046,20184
13969,2025-10-20,Mobile,Electronics,Central,6,56666,339996
13970,2024-01-01,Power Bank,Accessories,West,3,2645,7935
13971,2024-02-23,SSD,Electronics,East,1,7904,7904
13972,2025-01-25,Hard Disk,Electronics,Central,6,14233,85398
13973,2025-08-05,Projector,Electronics,North,1,31361,31361
13974,2024-10-13,Keyboard,Accessories,Central,3,3688,11064
13975,2025-01-18,Webcam,Accessories,East,5,2495,12475
13976,2025-02-06,Power Bank,Accessories,West,10,3928,39280
13977,2024-05-23,Mouse,Accessories,East,10,1504,15040
13978,2025-10-15,Keyboard,Accessories,South,3,3299,9897
13979,2025-08-12,Gaming Chair,Furniture,East,7,12280,85960
13980,2025-07-13,Mouse,Accessories,Central,2,1693,3386
13981,2024-06-17,Hard Disk,Electronics,East,2,14214,28428
13982,2024-07-10,Webcam,Accessories,Central,6,6918,41508
13983,2024-07-01,Microphone,Accessories,East,7,3947,27629
13984,2024-06-24,Desk Lamp,Furniture,West,10,2315,23150
13985,2024-12-17,Tablet,Electronics,Central,10,34251,342510
13986,2024-08-16,Headphones,Accessories,Central,2,5586,11172
13987,2025-01-13,Hard Disk,Electronics,East,1,13581,13581
13988,2025-06-15,Microphone,Accessories,East,7,10353,72471
13989,2024-01-17,Webcam,Accessories,Central,6,4995,29970
13990,2024-09-24,Speaker,Accessories,South,1,4681,4681
13991,2025-10-05,Speaker,Accessories,Central,2,12566,25132
13992,2025-08-13,Power Bank,Accessories,North,2,4642,9284
13993,2025-05-10,Office Chair,Furniture,South,1,10525,10525
13994,2025-12-22,Power Bank,Accessories,East,10,2633,26330
13995,2024-02-08,Smartwatch,Accessories,North,6,8887,53322
13996,2024-11-10,Hard Disk,Electronics,North,6,7811,46866
13997,2024-04-20,Projector,Electronics,East,6,41515,249090
13998,2024-08-09,Headphones,Accessories,South,6,6073,36438
13999,2025-03-05,Mouse,Accessories,West,9,698,6282
14000,2025-03-12,Tablet,Electronics,West,6,13001,78006
14001,2025-09-27,Laptop,Electronics,East,3,52150,156450
14002,2024-03-30,Speaker,Accessories,North,6,4405,26430
14003,2025-01-27,Projector,Electronics,Central,9,30992,278928
14004,2025-06-20,Desk Lamp,Furniture,West,9,992,8928
14005,2024-05-14,Office Chair,Furniture,West,1,12902,12902
14006,2024-05-12,SSD,Electronics,South,9,10630,95670
14007,2024-12-22,Gaming Chair,Furniture,West,3,9484,28452
14008,2025-07-24,Webcam,Accessories,West,7,1478,10346
14009,2025-08-20,Webcam,Accessories,Central,7,4684,32788
14010,2025-03-28,Gaming Chair,Furniture,East,5,10491,52455
14011,2025-05-19,Monitor,Electronics,East,9,20052,180468
14012,2025-07-08,Smartwatch,Accessories,East,10,15826,158260
14013,2024-11-20,SSD,Electronics,Central,5,4912,24560
14014,2024-05-11,Power Bank,Accessories,East,10,1672,16720
14015,2025-12-10,Printer,Electronics,West,6,7832,46992
14016,2024-01-07,Monitor,Electronics,North,1,14109,14109
14017,2025-01-16,Speaker,Accessories,South,10,12106,121060
14018,2024-03-15,Tablet,Electronics,South,3,17584,52752
14019,2024-11-20,Webcam,Accessories,North,4,1045,4180
14020,2024-12-14,Webcam,Accessories,West,1,5274,5274
14021,2025-10-10,Mouse,Accessories,West,9,1046,9414
14022,2024-10-17,Headphones,Accessories,East,5,7972,39860
14023,2025-06-21,Power Bank,Accessories,Central,7,3860,27020
14024,2025-09-26,Desk Lamp,Furniture,West,3,4592,13776
14025,2025-03-09,Tablet,Electronics,West,8,29180,233440
14026,2024-06-02,Router,Electronics,North,3,7201,21603
14027,2025-12-21,Power Bank,Accessories,South,6,3058,18348
14028,2024-03-12,Mouse,Accessories,Central,4,1008,4032
14029,2024-04-18,Gaming Chair,Furniture,South,4,7061,28244
14030,2024-07-23,Monitor,Electronics,Central,3,30140,90420
14031,2025-10-03,Laptop,Electronics,East,10,51068,510680
14032,2025-01-21,Mobile,Electronics,North,2,46051,92102
14033,2025-03-01,Tablet,Electronics,East,8,20495,163960
14034,2025-07-20,Mouse,Accessories,West,6,399,2394
14035,2024-06-18,Gaming Chair,Furniture,West,7,21996,153972
14036,2025-11-12,Printer,Electronics,West,3,12920,38760
14037,2025-05-06,SSD,Electronics,West,6,6265,37590
14038,2025-07-29,SSD,Electronics,East,8,4222,33776
14039,2024-06-07,Hard Disk,Electronics,Central,1,8331,8331
14040,2025-09-25,Monitor,Electronics,North,9,34412,309708
14041,2025-01-26,Projector,Electronics,Central,4,28402,113608
14042,2024-02-24,Hard Disk,Electronics,Central,3,14768,44304
14043,2024-05-03,Projector,Electronics,West,3,23299,69897
14044,2025-12-04,Projector,Electronics,South,4,73051,292204
14045,2025-08-01,Mouse,Accessories,Central,3,419,1257
14046,2024-07-05,Webcam,Accessories,South,3,5723,17169
14047,2025-09-21,Desk Lamp,Furniture,South,7,1902,13314
14048,2025-03-13,Headphones,Accessories,East,10,1617,16170
14049,2024-08-29,Speaker,Accessories,Central,9,3857,34713
14050,2024-06-19,Tablet,Electronics,East,6,26024,156144
14051,2025-07-07,Desk Lamp,Furniture,South,6,3023,18138
14052,2025-03-03,Smartwatch,Accessories,North,8,23122,184976
14053,2025-05-19,Projector,Electronics,South,3,66522,199566
14054,2024-09-10,Speaker,Accessories,North,10,6949,69490
14055,2024-09-16,Smartwatch,Accessories,Central,8,22028,176224
14056,2024-07-03,Headphones,Accessories,West,10,7757,77570
14057,2025-03-25,Desk Lamp,Furniture,North,3,1928,5784
14058,2024-03-12,Projector,Electronics,South,1,58399,58399
14059,2025-11-13,Tablet,Electronics,Central,8,44537,356296
14060,2024-04-25,Microphone,Accessories,South,8,6555,52440
14061,2025-08-16,Monitor,Electronics,Central,9,16963,152667
14062,2024-06-01,Monitor,Electronics,North,2,13414,26828
14063,2025-02-10,SSD,Electronics,North,9,5087,45783
14064,2024-02-08,Keyboard,Accessories,North,5,3617,18085
14065,2025-05-15,Gaming Chair,Furniture,Central,8,21994,175952
14066,2025-06-02,Power Bank,Accessories,Central,8,3561,28488
14067,2025-12-10,Mouse,Accessories,East,9,1763,15867
14068,2024-08-30,Keyboard,Accessories,Central,7,749,5243
14069,2024-07-25,Mobile,Electronics,North,5,31798,158990
14070,2025-02-01,Tablet,Electronics,North,10,47607,476070
14071,2024-04-22,Webcam,Accessories,West,2,3841,7682
14072,2024-08-03,Keyboard,Accessories,Central,2,593,1186
14073,2025-10-20,Monitor,Electronics,Central,3,34533,103599
14074,2024-12-22,Desk Lamp,Furniture,North,2,2980,5960
14075,2025-05-04,Mouse,Accessories,East,9,1089,9801
14076,2025-09-18,Mobile,Electronics,South,1,49784,49784
14077,2025-04-26,Router,Electronics,North,4,9389,37556
14078,2025-09-15,Printer,Electronics,North,3,20035,60105
14079,2025-10-10,Mobile,Electronics,South,3,19573,58719
14080,2024-06-10,Mouse,Accessories,North,8,1979,15832
14081,2025-11-07,Projector,Electronics,South,1,30095,30095
14082,2025-11-20,Office Chair,Furniture,North,2,7693,15386
14083,2025-02-16,Hard Disk,Electronics,North,3,5960,17880
14084,2024-05-03,Mobile,Electronics,Central,1,41261,41261
14085,2024-12-17,Monitor,Electronics,Central,8,17148,137184
14086,2025-09-29,Mouse,Accessories,South,1,1502,1502
14087,2024-07-16,Desk Lamp,Furniture,West,7,3263,22841
14088,2025-07-03,Mouse,Accessories,North,3,2165,6495
14089,2025-06-17,Speaker,Accessories,North,3,14023,42069
14090,2024-06-29,Speaker,Accessories,North,2,6160,12320
14091,2025-07-25,Laptop,Electronics,West,9,54215,487935
14092,2024-01-09,Webcam,Accessories,Central,6,2102,12612
14093,2025-09-02,Monitor,Electronics,East,7,13220,92540
14094,2025-08-28,Laptop,Electronics,South,6,67935,407610
14095,2024-03-08,Hard Disk,Electronics,North,4,14725,58900
14096,2025-09-02,Desk Lamp,Furniture,East,3,4567,13701
14097,2024-04-09,Laptop,Electronics,South,8,52775,422200
14098,2024-10-09,Monitor,Electronics,South,7,20764,145348
14099,2024-11-30,Gaming Chair,Furniture,Central,6,17693,106158
14100,2024-05-13,Speaker,Accessories,South,1,5749,5749
14101,2024-06-08,Printer,Electronics,North,3,22789,68367
14102,2025-03-08,Mobile,Electronics,North,6,52255,313530
14103,2025-05-05,Keyboard,Accessories,South,9,2526,22734
14104,2024-03-02,Smartwatch,Accessories,South,10,22297,222970
14105,2025-03-29,Mobile,Electronics,North,7,39931,279517
14106,2024-01-23,Desk Lamp,Furniture,West,4,1564,6256
14107,2024-10-15,Monitor,Electronics,Central,2,20219,40438
14108,2024-09-24,Webcam,Accessories,South,1,2817,2817
14109,2024-02-03,Speaker,Accessories,South,1,3542,3542
14110,2025-09-22,Laptop,Electronics,East,7,77531,542717
14111,2025-10-17,Desk Lamp,Furniture,West,6,3966,23796
14112,2025-09-29,Speaker,Accessories,North,6,8755,52530
14113,2025-11-24,Desk Lamp,Furniture,East,6,2835,17010
14114,2024-06-25,Router,Electronics,South,5,9057,45285
14115,2024-05-20,Headphones,Accessories,East,8,4556,36448
14116,2024-04-23,Laptop,Electronics,North,9,48892,440028
14117,2025-06-10,Headphones,Accessories,North,1,2697,2697
14118,2025-02-26,Laptop,Electronics,Central,4,51578,206312
14119,2025-02-12,Projector,Electronics,East,2,79092,158184
14120,2025-03-09,Keyboard,Accessories,Central,1,2729,2729
14121,2025-06-13,Laptop,Electronics,North,6,74344,446064
14122,2024-05-31,Headphones,Accessories,Central,1,6896,6896
14123,2024-12-16,Headphones,Accessories,North,8,1691,13528
14124,2025-06-04,Mouse,Accessories,North,7,2155,15085
14125,2024-09-09,Headphones,Accessories,North,8,6837,54696
14126,2024-12-06,Tablet,Electronics,North,1,28856,28856
14127,2025-06-27,SSD,Electronics,East,8,6919,55352
14128,2025-02-14,Mouse,Accessories,South,2,1105,2210
14129,2024-01-18,Laptop,Electronics,Central,7,56909,398363
14130,2025-06-28,SSD,Electronics,Central,6,9320,55920
14131,2025-12-21,Router,Electronics,West,10,5357,53570
14132,2024-01-31,Microphone,Accessories,South,2,10395,20790
14133,2024-12-07,Laptop,Electronics,South,4,84777,339108
14134,2024-06-09,Hard Disk,Electronics,West,5,10167,50835
14135,2025-03-23,Hard Disk,Electronics,South,2,8787,17574
14136,2024-03-06,Desk Lamp,Furniture,Central,4,1632,6528
14137,2024-01-20,Microphone,Accessories,North,1,5558,5558
14138,2025-02-28,Hard Disk,Electronics,West,2,8088,16176
14139,2025-10-03,Webcam,Accessories,Central,1,1555,1555
14140,2024-02-21,Headphones,Accessories,West,10,4978,49780
14141,2024-05-07,Projector,Electronics,East,1,17575,17575
14142,2025-08-22,Smartwatch,Accessories,South,9,20089,180801
14143,2025-07-30,Printer,Electronics,East,10,7099,70990
14144,2024-09-12,Webcam,Accessories,North,6,2410,14460
14145,2024-09-18,Mobile,Electronics,Central,10,44888,448880
14146,2025-08-26,Mobile,Electronics,East,10,65851,658510
14147,2025-02-08,Microphone,Accessories,Central,9,9274,83466
14148,2025-10-25,Tablet,Electronics,North,4,40359,161436
14149,2025-03-25,Desk Lamp,Furniture,North,7,3631,25417
14150,2025-07-23,Office Chair,Furniture,East,2,17463,34926
14151,2024-04-11,Hard Disk,Electronics,South,4,10945,43780
14152,2024-02-20,Speaker,Accessories,West,8,10855,86840
14153,2024-09-11,Smartwatch,Accessories,South,3,12561,37683
